mpa_name,date,bottomT,long_dd,lat_dd,long_approx,lat_approx
White Rock SMCA,1993-01-01,11.823938727378845,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-02,11.842982277274132,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-03,11.726523645222187,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-04,11.615192122757435,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-05,11.621784120798111,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-06,11.673787660896778,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-07,11.839320056140423,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-08,11.905240036547184,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-09,11.82174139469862,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-10,11.798303179442883,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-11,11.78511918336153,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-12,11.766075633466244,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-13,11.712607204914093,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-14,11.966765351593494,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-15,12.21433150023222,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-16,12.48020875453949,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-17,12.593005165457726,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-18,12.70506913214922,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-19,12.685293138027191,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-20,12.59886471927166,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-21,12.642078928649426,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-22,12.651600703597069,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-23,12.482406087219715,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-24,12.351298570632935,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-25,12.34104435145855,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-26,12.364482566714287,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-27,12.401837222278118,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-28,12.463362537324429,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-29,12.49632252752781,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-30,12.512436300516129,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-01-31,12.548326067626476,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-02-01,12.61937315762043,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-02-02,12.691885136067867,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-02-03,12.75414289534092,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-02-04,12.773186445236206,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-02-05,12.849360644817352,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-02-06,12.89330729842186,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-02-07,12.915280625224113,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-02-08,13.025147259235382,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
White Rock SMCA,1993-02-09,12.99951171129942,-121.08590580634097,35.525657794992675,-121.08333587646484,35.5
