mpa_name,date,bottomT,long_dd,lat_dd,long_approx,lat_approx
Redwood Shores SMP,1993-01-01,11.64595478028059,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-02,11.40058596432209,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-03,11.037293627858162,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-04,10.939878545701504,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-05,10.961119428277016,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-06,10.800714142620564,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-07,10.788262590765953,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-08,10.879085674881935,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-09,10.893734559416771,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-10,10.939878545701504,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-11,10.77068392932415,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-12,10.723807498812675,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-13,10.578051097691059,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-14,10.654957741498947,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-15,10.736991494894028,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-16,10.808771029114723,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-17,10.940610989928246,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-18,11.065858952701092,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-19,11.097354054450989,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-20,11.079775393009186,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-21,11.243842899799347,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-22,11.364696197211742,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
Redwood Shores SMP,1993-01-23,11.330271318554878,-122.24710736314606,37.54380734771965,-122.25,37.58333206176758
