mpa_name,date,bottomT,long_dd,lat_dd,long_approx,lat_approx
Farnsworth Offshore SMCA,1993-01-01,12.269264817237854,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-02,12.251686155796051,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-03,12.097140423953533,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-04,12.00997956097126,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-05,11.743369862437248,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-06,11.539017923176289,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-07,11.252632230520248,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-08,11.195501580834389,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-09,11.325144208967686,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-10,11.534623257815838,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-11,11.492873936891556,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-12,11.590289019048214,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-13,11.61738945543766,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-14,11.50312815606594,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-15,11.484817050397396,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-16,11.459181502461433,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-17,11.411572627723217,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
Farnsworth Offshore SMCA,1993-01-18,11.383739747107029,-118.5167166981116,33.33321966531567,-118.5,33.33333206176758
