mpa_name,date,bottomT,long_dd,lat_dd,long_approx,lat_approx
Russian River SMCA,1993-01-01,11.098818942904472,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-02,11.136906042695045,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-03,11.092226944863796,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-04,11.089297167956829,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-05,11.15082248300314,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-06,11.217474907636642,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-07,11.2570268958807,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-08,11.295113995671272,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-09,11.350779756903648,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-10,11.37202063947916,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-11,11.3551744222641,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-12,11.33100376278162,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-13,11.30243843793869,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-14,11.281197555363178,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-15,11.320749543607235,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-16,11.338328205049038,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-17,11.355906866490841,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-18,11.364696197211742,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-19,11.3551744222641,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-20,11.370555751025677,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-21,11.388866856694221,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
Russian River SMCA,1993-01-22,11.394726410508156,-123.13571512168764,38.44685883114055,-123.16666412353516,38.41666793823242
