mpa_name,date,bottomT,long_dd,lat_dd,long_approx,lat_approx
Big Creek SMR,1993-01-01,7.2930387407541275,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-02,7.350901834666729,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-03,7.444654695689678,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-04,7.542802222073078,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-05,7.6394848600029945,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-06,7.731040388345718,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-07,7.824793249368668,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-08,7.868007458746433,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-09,7.837244801223278,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-10,7.766197711229324,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-11,7.677571959793568,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-12,7.655598632991314,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-13,7.730307944118977,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-14,7.761803045868874,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-15,7.757408380508423,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-16,7.761070601642132,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-17,7.750083938241005,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-18,7.750083938241005,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-19,7.745689272880554,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-20,7.734702609479427,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-21,7.732505276799202,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-22,7.722983501851559,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-23,7.695150621235371,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-24,7.6746421828866005,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-25,7.6783044040203094,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-26,7.686361290514469,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-27,7.700277730822563,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-28,7.722983501851559,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-29,7.735435053706169,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-30,7.73982971906662,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-01-31,7.747154161334038,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-01,7.76033815741539,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-02,7.774987041950226,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-03,7.789635926485062,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-04,7.789635926485062,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-05,7.792565703392029,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-06,7.7830439284443855,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-07,7.767662599682808,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-08,7.777184374630451,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-09,7.774254597723484,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-10,7.74788660556078,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-11,7.738364830613136,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-12,7.735435053706169,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-13,7.730307944118977,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-14,7.725180834531784,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-15,7.728110611438751,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-16,7.738364830613136,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
Big Creek SMR,1993-02-17,7.755943492054939,-121.63611398461876,36.070682154471015,-121.66666412353516,36.08333206176758
