mpa_name,date,bottomT,long_dd,lat_dd,long_approx,lat_approx
Ten Mile Beach SMCA,1993-01-01,10.286538295447826,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-02,10.394940041005611,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-03,10.42716758698225,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-04,10.454268023371696,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-05,10.5209204480052,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-06,10.612475976347923,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-07,10.670339070260525,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-08,10.699636839330196,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-09,10.753837712109089,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-10,10.756035044789314,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-11,10.75017549097538,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-12,10.743583492934704,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-13,10.731864385306835,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-14,10.873958565294743,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-15,11.119327381253242,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-16,11.338328205049038,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-17,11.593218795955181,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-18,11.873012490570545,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-19,12.074434652924538,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-20,12.028290666639805,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-21,11.879604488611221,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-22,11.851771607995033,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
Ten Mile Beach SMCA,1993-01-23,11.888393819332123,-123.80446164979861,39.54846355966944,-123.83333587646484,39.58333206176758
